screen_name,hashtag,tweet_id
Yesi_Armenta,#class,687915737810247680
kevinrye,#class,687915737571278848
BoydyTheTeacher,#class,687915730600378368
srini091,#class,687915729358688256
wolveslevi,#class,687915726515101696
karis_meze,#class,687915723654561792
xtian197,#class,687915722941566976
JorjaRoberson,#class,687915720731156480
blxssearings,#class,687915719766360064
kelsychong,#class,687915717698695169
MajoNoShison,#class,687915716037734401
Class_Jobs4U,#class,687915713114324992
Class_Jobs4U,#class,687915711407230976
Nu_class_fs,#class,687915710903799808
Class_Jobs4U,#class,687915709700136960
Class_Jobs4U,#class,687915708399882240
Class_Jobs4U,#class,687915706965442560
MayaStephaniee,#class,687915705774129153
iamsuperteresa,#class,687915705727975424
Class_Jobs4U,#class,687915705375813632
mhdhrrs,#class,687915704704618496
Class_Jobs4U,#class,687915704180432896
Arianne_Dodson,#class,687915703928766464
Class_Jobs4U,#class,687915702523686912
Class_Jobs4U,#class,687915701043073024
Class_Jobs4U,#class,687915699453472769
Anthonylefevre3,#class,687915698677362688
Class_Jobs4U,#class,687915697930940416
somuchsuchi,#class,687915696873811968
bhavanii_,#class,687915696479580160
Class_Jobs4U,#class,687915696425189376
Class_Jobs4U,#class,687915694718095360
Class_Jobs4U,#class,687915693124251648
Karl65549,#class,687915692994248704
RegalAirParts,#class,687915692692209665
kevinandoo,#class,687915691815522304
Class_Jobs4U,#class,687915691614310400
Class_Jobs4U,#class,687915690150510592
NateTarrant,#class,687915688351133696
Class_Jobs4U,#class,687915688267218944
Class_Jobs4U,#class,687915686438514688
cheyannew97,#class,687915685666779136
Class_Jobs4U,#class,687915684651773952
Tricia_Cantrell,#class,687915684144152576
PompousDeal,#class,687915683456413696
Class_Jobs4U,#class,687915683213111296
Amethyst_Carter,#class,687915682608971776
Class_Jobs4U,#class,687915681808035840
BenKilted,#class,687915681770242048
delfinyvonne02,#class,687915679819759616
kamala_clay,#class,687915679656218624
PincheCaja,#class,687915676426584064
mariahhbooo,#class,687915675537391616
Ciara_Not1_Batu,#class,687915673750650881
AParfun,#class,687915671762546688
SyazaSyfqh,#class,687915670235774977
__georginaa__,#class,687915668444852224
yesitsme111,#class,687915664527372288
jellibat,#class,687915661952090114
katespartero,#class,687915660765085696
trishakaa,#class,687915659754213377
_ship_bravery,#class,687915659389345792
PhiHtun,#class,687915651084730370
LGBT_Travelers,#class,687915650988290049
loisfarrah,#class,687915648199077888
charlycity,#class,687915647418777600
ShastaColOnline,#class,687915643568558080
narahitomachi,#class,687915642217836545
MariaPineda42,#class,687915639491579904
ShastaColOnline,#class,687915638426349568
BurnettHelen,#class,687915634827591680
RoomOfOurOwn,#class,687915629425389568
BoobsOverBooks,#class,687915628666163200
maisaraharffn,#class,687915625461596160
du6du7,#class,687915623586885632
Nu_class_fs,#class,687915619560243200
Monika__loydd,#class,687915619279331328
BattiStephen,#class,687915617354035201
5SL_Class_Blog,#class,687915608944476160
AlanDMiller1,#class,687915608546131968
WILDZoy69,#class,687915607698894849
Nipho_Reserved,#class,687915604985167872
Ivorydork,#class,687915603315654657
FlashinDreams,#class,687915603240202240
laree124,#class,687915599264010240
Juzillaaa,#class,687915598114717696
07CMTV,#class,687915596957237248
abskrueg,#class,687915593077362688
CrushieNgBayan,#class,687915592032976896
YanaaSarudin,#class,687915584915247104
_HzwaniRdzi,#class,687915581346050048
pyybrkr,#class,687915576178544640
b_Tomlinson243,#class,687915572491780096
IttyBittyTurtle,#class,687915570927239168
bestofvineorg,#tonguetwister,687836221385609216
Amy_Sue_Bro,#tonguetwister,687835650276593664
Xochilt_13,#tonguetwister,687825386361597953
erenavula,#tonguetwister,687785391538221057
WhitemareElmSt,#tonguetwister,687776815805521921
jamicakes,#tonguetwister,687725591227838464
GlobalRegina,#tonguetwister,687653500273078272
LizPGlobal,#tonguetwister,687652158410342401
VITO_dnb,#tonguetwister,687634129370877952
dblasing,#tonguetwister,687629742833557504
twilightreader3,#tonguetwister,687617631696883712
mxncnldy,#tonguetwister,687613421798309888
TLeeTV5,#tonguetwister,687601901966331904
jordxngrxy,#tonguetwister,687470258702135296
emilyelisabeth3,#tonguetwister,687451511861960704
izyyda,#tonguetwister,687447680289783808
rrisdfinearts,#tonguetwister,687436069621620736
DrGaai,#tonguetwister,687415353308278784
ellenjmorris_,#tonguetwister,687397230655963139
TherapyConsult,#tonguetwister,687391564096778244
ELSPanama,#tonguetwister,687378976071925760
tammyncharlie,#tonguetwister,687368654678147073
m3gN1268,#tonguetwister,687357050448429056
InterlinguaGR,#tonguetwister,687336142274969600
idr_roel,#tonguetwister,687317980770742272
Berlitzaguas,#tonguetwister,687273452198182913
LiveOakRRISD,#tonguetwister,687270918465302529
Y2CIndonesia,#tonguetwister,687244140141125634
MEphenoMINAL,#tonguetwister,687198244867289092
QuotesHub_,#tonguetwister,687178473396387840
glazergal,#tonguetwister,687173022436835328
Rlera,#tonguetwister,687090837986000896
BerlitzTampico,#tonguetwister,687084152156372992
rebeccaknox,#tonguetwister,687074879380701184
Jenn58Lin,#tonguetwister,687069186409934848
med_3Julie,#tonguetwister,687042935284740096
Loscher_ve,#tonguetwister,687012627843792897
vineandcompany,#tonguetwister,686979403742457856
AngleseyScMedia,#tonguetwister,686976809376813056
JohnJudgeJules,#tonguetwister,686968832624320512
VisitAnglesey,#tonguetwister,686940692334129152
ohanakidscare,#tonguetwister,686936813747843072
RodneyPattinson,#tonguetwister,686931560113795073
Julie_Valerie,#tonguetwister,686929906203242496
DarleyNewman,#tonguetwister,686929543978991616
Shuliegib,#tonguetwister,686929335555588096
SVCCspeechhelp,#tonguetwister,686929335190695937
AndersonSpeech,#tonguetwister,686927080374796288
Thurston_J,#tonguetwister,686922490568773632
SuciRPalupi,#tonguetwister,686916932692410368
ayunabylladiah,#tonguetwister,686912933801033729
lamyanun__,#tonguetwister,686909474699780101
TeddyTennisLDN,#tonguetwister,686893982354436097
ILikedItBadly,#tonguetwister,686867226687868928
Jawbreaker0,#tonguetwister,686837706727514112
fiveleftleather,#tonguetwister,686807901541777408
zaryjeyn,#tonguetwister,686748829173989377
sitdownact,#tonguetwister,686671897006895104
cheshireandrew1,#tonguetwister,686594692801150976
firstprbot,#tonguetwister,686442904206884864
firstprbot,#tonguetwister,686438055809576960
no0radha,#tonguetwister,686409551181037569
kimanntina,#tonguetwister,686395505580982273
YourBROKelly,#tonguetwister,686380216655060992
Rizzott0,#tonguetwister,686296782767165440
dreick08,#tonguetwister,686285382938443778
danyelledrexler,#tonguetwister,686282336107810816
Julie_Valerie,#tonguetwister,686281405391847425
rachiesvoice,#tonguetwister,686261853341761536
Goldstreamers,#tonguetwister,686260806942601217
AJDobbs2112,#tonguetwister,686254754801053696
iamrobinmax,#tonguetwister,686251041021685760
Pedrobalobo,#tonguetwister,686222003032997889
JonathanJSMOOTH,#tonguetwister,686193664813568000
pramodsanghi,#tonguetwister,686167818497339392
annanaboat,#tonguetwister,686155875946467329
Rizzott0,#tonguetwister,685999226342354944
Julie_Valerie,#tonguetwister,685994532454973440
RoutePodcast,#tonguetwister,685942889252126720
Misslayed,#tonguetwister,685937494773383175
joolee_bee,#tonguetwister,685929776880705540
stevec5263,#tonguetwister,685859732037459968
BUCC21NBL,#tonguetwister,685721644363431936
Senixter,#tonguetwister,685695855093927936
Romancatch,#tonguetwister,685687146401951745
FrogginUSA,#tonguetwister,685622278311133188
mrjjonesthegent,#tonguetwister,685614954066542592
johannespsch,#tonguetwister,685566470567424002
snowdonsplendor,#tonguetwister,685524505943486465
NicolaObholzer,#tonguetwister,685515938771431424
AngleseyScMedia,#tonguetwister,685514101620117504
LydiaJean_,#tonguetwister,685494741757079552
TheSewingBea,#tonguetwister,685451637574504448
Starlightaroma,#tonguetwister,685440576465014785
sewsattic,#tonguetwister,685437990588514304
AJDobbs2112,#tonguetwister,685417942268440576
ZebaTalk,#tonguetwister,685414460543102977
John_Grabecki,#tonguetwister,685381401911373824
berlitzsanluis,#tonguetwister,685337464139988992
eiliup,#tonguetwister,685305752370593792
cthagod,#party,687471152852254720
EdWestwick,#party,687733078182260737
AngPoetNyo,#party,687395342862553088
Eddystwit,#party,687915807205126144
teenagedirtba,#party,687915803207938048
dealsLucky,#party,687915803002408960
kindredsas,#party,687915802524299264
buntuthatsme,#party,687915800146087936
design_a_house,#party,687915800083206144
reign0910,#party,687915798006910976
CtkKaiselin,#party,687915797893611520
mayvargas1979,#party,687915795842662400
fatimaferrarezi,#party,687915794286653440
aunewse,#party,687915793640603648
GodfreyTafi,#party,687915790725689344
CielDyer,#party,687915788888633344
83_alex,#party,687915788649496576
Vad002,#party,687915782181883904
myradavid2871,#party,687915778662739968
namo_namah23,#party,687915777672884224
getgoodoffers5,#party,687915777186463744
itsDeeMitch,#party,687915775592501248
oyasumienma,#party,687915774657335297
waltergibraltar,#party,687915774405513216
Ashton_u_Lyne,#party,687915772224618496
Mooncreation121,#party,687915770907639808
eliciosoul,#party,687915769796145152
clewclew27,#party,687915768491556865
Dony_AdityaP,#party,687915767803711488
ThisRegard,#party,687915767786942464
michass_s,#party,687915766432182272
RadioTropRock,#party,687915765949952000
Iamgladysdye,#party,687915762443419648
getgoodoffers5,#party,687915762120560640
nannan_nannan,#party,687915761650675712
StormyKittyhawk,#party,687915760715317248
ConductorSam,#party,687915760203771904
dvuoarlek,#party,687915759088066560
83_alex,#party,687915758597332992
getgoodoffers5,#party,687915758089797632
IndusSpirit,#party,687915757385039874
angelan06680924,#party,687915756692975616
atienzakhyla46,#party,687915753425653760
getsuperdeal35,#party,687915749982253056
SirALfredson,#party,687915745406283776
SuvorovSlovo,#party,687915742466043904
poklay13,#party,687915741484466176
EdrikaEricka,#party,687915741169897472
AymuldinRafael,#party,687915741132288004
AngelicaHainey,#party,687915741128093696
jr_lagumbay,#party,687915740033236993
PolegateMayor,#party,687915739706224640
xman_macaroni1,#party,687915738598748160
te_0n_1001,#party,687915736874930176
AngelicaHainey,#party,687915736199725056
QueenDeeskii,#party,687915735855804416
GayleGga,#party,687915733439754241
reviews_buy,#party,687915733284732932
sophie_cutting,#party,687915731141431296
bencorz16,#party,687915730445152256
JocelleAlba,#party,687915729073512449
OfficialSleem,#party,687915728486404096
arjbieberbae023,#party,687915724661104640
JenniferPurca,#party,687915723935453185
exmovereempath,#party,687915719258931200
____dpa,#party,687915717212024832
therecipevideos,#party,687915714489942016
itskyledylanSG,#party,687915713873350657
sorcocobo,#party,687915713202401280
_Frixie_K,#party,687915710543192064
mariadivirox308,#party,687915708471115776
zaidsdead,#party,687915708177629184
applebestbest1,#party,687915707569340416
Cali_Love1922,#party,687915707330367488
ForeverALDUB07,#party,687915706935988224
upma23,#party,687915706709491713
kathleen_stoner,#party,687915706223083520
ZombieMailman,#party,687915702167191552
ZombieMailman,#party,687915701349269504
JjsSent,#party,687915700061601792
Born2Die13,#party,687915698786570240
ginnobeer,#party,687915698702553088
DJ_GLO_,#party,687915694059421697
leezasobirano,#party,687915692188778496
mamasohal2,#party,687915691903549440
chonagutz14,#party,687915690129399808
PatriotDreamer1,#party,687915689290653696
ChrisButterfie3,#party,687915689240297472
rtrock162,#party,687915689064042496
cherbic555,#party,687915688716038144
MaxineYun,#party,687915688703336448
Ottawalimousine,#party,687915688141418496
HarryDisco98,#party,687915687122202624
NheneF,#party,687915686996254721
MajaWalczuk,#party,687915686547615744
chrislambwell,#party,687915686291738624
panjmorales15,#party,687915685175902208
CynthiaQuintian,#party,687915683166973952
D0G_Party,#party,687915682542022656
mondoairbag,#party,687915680595849218
cubuffs,#gamenight,687465874597412864
CoolStuff2Get,#gamenight,687915289552502784
CoolStuff2Get,#gamenight,687912024400130048
666_KDog_666,#gamenight,687901035172511745
CoolStuff2Get,#gamenight,687894637336510464
denilenelalas,#gamenight,687892887762149376
Xevious86,#gamenight,687890539799252993
CoolStuff2Get,#gamenight,687889321022615552
seoulmatedtf,#gamenight,687888227139588097
John38thStBird,#gamenight,687881290012479488
amyg1066,#gamenight,687879237991153665
BigLoveEpicFail,#gamenight,687875293252419584
JasonDKingsley,#gamenight,687872974993539072
JERSEYSPTJERSEY,#gamenight,687871771484286976
STCCoffeeNews,#gamenight,687871058288889857
FabWrapMeg,#gamenight,687865684596920321
CoolStuff2Get,#gamenight,687864482517925888
VinoCandyDC,#gamenight,687859618802880513
mayfairgames,#gamenight,687859371758456833
Krystal_Kromm,#gamenight,687856941599592448
anniecakestoo,#gamenight,687856530121691136
CoolStuff2Get,#gamenight,687854836109455361
GameDevBRbot,#gamenight,687854476296847361
MissShelbyGail,#gamenight,687854363998466048
DaniSteph07,#gamenight,687854190249443328
CoolStuff2Get,#gamenight,687853279640993794
MikiHope,#gamenight,687852750026182657
draekling,#gamenight,687850797607026688
lindzdawn22,#gamenight,687849561050578947
JessicaDanieleR,#gamenight,687849349909463042
Wieler4RD,#gamenight,687847272667676672
StayNerdy101,#gamenight,687845393543991297
msZolenaGames,#gamenight,687845344248487936
HibaIssa,#gamenight,687843365874962436
NCNW_UGA,#gamenight,687841103916183552
commbeancoffee,#gamenight,687840365718540288
Echov419,#gamenight,687839894886981633
fadoirishpub,#gamenight,687837517622718464
TheRealPRG,#gamenight,687835103918198784
Maykrocks,#gamenight,687833994675773440
CalabozoCriollo,#gamenight,687833769198383106
ctoke,#gamenight,687833077427638273
StasBorecky,#gamenight,687832851191099392
CalabozoCriollo,#gamenight,687832753723801600
CalabozoCriollo,#gamenight,687832526556151809
CalabozoCriollo,#gamenight,687832266014388224
CalabozoCriollo,#gamenight,687832034006417408
Amore_Victoria,#gamenight,687831707563745280
gordon_tin,#gamenight,687831403195547648
cards4allpeople,#gamenight,687830443165618176
Sam_Sauceda,#gamenight,687830232028549120
kertneybrozyna,#gamenight,687827671720550400
twittem,#gamenight,687827211726929920
BowerPondsRec,#gamenight,687827109046136833
jtstrome,#gamenight,687827018411454464
kristiholmes,#gamenight,687824673636282368
_LOG_cAbiN,#gamenight,687821145748451328
whitlesso_o,#gamenight,687820806039154689
brightmatty,#gamenight,687814952879525888
TurnerDCentury,#gamenight,687814838265905152
Missi_I,#gamenight,687814735316783104
luluslittlelove,#gamenight,687813464513904640
rpg_org,#gamenight,687810122375106560
JoeShoe1121,#gamenight,687809773845217280
iamcityfolksoul,#gamenight,687805982827769856
jaypana6,#gamenight,687804338534805504
BoardGameGreg,#gamenight,687799673323651072
kidmorrison3,#gamenight,687797302996504576
jaypana6,#gamenight,687796832743895041
BLU_N2ITION6,#gamenight,687794834682281985
BilliamBarnett,#gamenight,687794404979904512
Sports1140KHTK,#gamenight,687794008131645442
drunkasslo,#gamenight,687792276291121154
TurnerDCentury,#gamenight,687790473642143744
LinzzLoo,#gamenight,687788113553428483
SahmReviews,#gamenight,687785092291387392
Jason6440,#gamenight,687784739726594049
KeepItNashty,#gamenight,687783034674888704
CoolStuff2Get,#gamenight,687782774409936897
RooseveltPoint,#gamenight,687779274649026560
7ElevenCanada,#gamenight,687777506057928704
GoErieHockey,#gamenight,687777243267923969
GoErieHockey,#gamenight,687777234807959552
GoErieSports,#gamenight,687777230114557953
DonDeaton,#gamenight,687775832769703937
LauraMcAlpin,#gamenight,687773963997560833
Sunlikeme,#gamenight,687765954852466690
CoolStuff2Get,#gamenight,687764966171004929
DaRealRastaBwoi,#gamenight,687762583143710720
SthelensRental,#gamenight,687760545911562240
SthelensRental,#gamenight,687760540798742529
CharlesCarmik44,#gamenight,687758233809895424
LiessaRose,#gamenight,687754653778456576
CoolStuff2Get,#gamenight,687748999252697090
theGROGNARDfile,#gamenight,687745957723803652
OIgifts,#gamenight,687744848967905282
Schmovie,#gamenight,687743749678436352
CoolStuff2Get,#gamenight,687742119147122688
abroad_me,#gamenight,687740534396448768
Ksta4rd,#gamenight,687739737470308352
wk_sdt28,#partynight,687915371383267328
RUBEN__TROYA,#partynight,687904925968277504
bunapiyo2525,#partynight,687903139886829568
